session_id,station_id,vehicle_id,start_time,end_time,energy_kwh,cost
1608,ST003,V089,2025-04-08 17:25:00,2025-04-08 18:04:00,24.4,366.0
1609,ST004,V147,2025-04-03 11:24:00,2025-04-03 12:04:00,12.2,183.0
1610,ST004,V030,2025-04-04 04:13:00,2025-04-04 04:44:00,22.45,336.75
1611,ST004,V018,2025-04-01 10:08:00,2025-04-01 10:56:00,10.19,152.85
1612,ST004,V186,2025-04-03 09:41:00,2025-04-03 10:58:00,24.54,368.1
1613,ST001,V063,2025-04-02 09:01:00,2025-04-02 09:54:00,12.95,194.25
1614,ST002,V137,2025-04-06 23:58:00,2025-04-07 00:41:00,24.53,367.95
1615,ST002,V033,2025-04-05 08:16:00,2025-04-05 10:01:00,18.91,283.65
1616,ST004,V116,2025-04-10 06:40:00,2025-04-10 08:11:00,19.7,295.5
1617,ST003,V191,2025-04-06 14:53:00,2025-04-06 16:04:00,15.41,231.15
1618,ST005,V135,2025-04-08 23:54:00,2025-04-09 01:37:00,19.01,285.15
1619,ST004,V126,2025-04-04 07:50:00,2025-04-04 08:23:00,24.98,374.7
1620,ST002,V187,2025-04-09 08:21:00,2025-04-09 09:52:00,20.38,305.7
1621,ST005,V148,2025-04-03 05:16:00,2025-04-03 05:59:00,11.37,170.55
1622,ST005,V138,2025-04-02 16:50:00,2025-04-02 18:34:00,24.72,370.8
1623,ST001,V140,2025-04-08 07:03:00,2025-04-08 08:34:00,24.58,368.7
1624,ST004,V014,2025-04-09 06:38:00,2025-04-09 07:24:00,15.13,226.95
1625,ST005,V058,2025-04-01 09:47:00,2025-04-01 11:27:00,13.53,202.95
1626,ST003,V046,2025-04-07 23:00:00,2025-04-07 23:31:00,15.76,236.4
1627,ST005,V036,2025-04-05 04:53:00,2025-04-05 06:51:00,23.38,350.7
1628,ST001,V173,2025-04-09 09:28:00,2025-04-09 10:48:00,15.69,235.35
1629,ST002,V167,2025-04-03 03:07:00,2025-04-03 04:01:00,19.04,285.6
1630,ST004,V102,2025-04-04 08:10:00,2025-04-04 08:49:00,16.17,242.55
1631,ST002,V067,2025-04-01 18:20:00,2025-04-01 19:16:00,23.33,349.95
1632,ST002,V070,2025-04-04 04:35:00,2025-04-04 06:28:00,13.05,195.75
1633,ST004,V120,2025-04-07 20:32:00,2025-04-07 21:02:00,17.46,261.9
1634,ST004,V111,2025-04-09 04:22:00,2025-04-09 05:11:00,11.8,177.0
1635,ST003,V182,2025-04-08 22:39:00,2025-04-09 00:10:00,12.19,182.85
1636,ST001,V009,2025-04-03 15:07:00,2025-04-03 16:44:00,11.84,177.6
1637,ST003,V027,2025-04-07 18:41:00,2025-04-07 19:59:00,10.71,160.65
1638,ST005,V059,2025-04-02 15:22:00,2025-04-02 16:24:00,20.01,300.15
1639,ST003,V019,2025-04-01 14:56:00,2025-04-01 16:45:00,21.11,316.65
1640,ST003,V132,2025-04-03 13:22:00,2025-04-03 15:20:00,13.57,203.55
1641,ST004,V192,2025-04-07 17:16:00,2025-04-07 18:31:00,10.48,157.2
1642,ST001,V194,2025-04-10 07:30:00,2025-04-10 08:46:00,21.16,317.4
1643,ST001,V122,2025-04-07 23:00:00,2025-04-07 23:56:00,23.77,356.55
1644,ST003,V192,2025-04-06 19:18:00,2025-04-06 20:32:00,20.61,309.15
1645,ST001,V039,2025-04-06 07:03:00,2025-04-06 08:40:00,11.66,174.9
1646,ST002,V012,2025-04-01 21:28:00,2025-04-01 22:31:00,20.86,312.9
1647,ST004,V081,2025-04-09 12:46:00,2025-04-09 14:25:00,12.41,186.15
1648,ST003,V007,2025-04-10 21:35:00,2025-04-10 23:22:00,15.51,232.65
1649,ST003,V002,2025-04-03 13:32:00,2025-04-03 14:15:00,16.84,252.6
1650,ST002,V181,2025-04-10 19:09:00,2025-04-10 19:51:00,14.01,210.15
1651,ST001,V050,2025-04-03 01:50:00,2025-04-03 03:05:00,16.93,253.95
1652,ST003,V170,2025-04-05 04:14:00,2025-04-05 05:31:00,23.11,346.65
1653,ST004,V178,2025-04-01 16:44:00,2025-04-01 17:21:00,21.15,317.25
1654,ST004,V081,2025-04-06 07:52:00,2025-04-06 09:10:00,24.42,366.3
1655,ST005,V162,2025-04-02 09:05:00,2025-04-02 11:00:00,23.36,350.4
1656,ST002,V192,2025-04-06 08:35:00,2025-04-06 10:24:00,23.1,346.5
1657,ST002,V151,2025-04-10 19:15:00,2025-04-10 20:41:00,11.71,175.65
1658,ST003,V048,2025-04-07 16:33:00,2025-04-07 17:44:00,22.53,337.95
1659,ST005,V042,2025-04-06 10:09:00,2025-04-06 10:42:00,23.11,346.65
1660,ST002,V011,2025-04-03 07:51:00,2025-04-03 09:25:00,21.84,327.6
1661,ST005,V189,2025-04-08 14:20:00,2025-04-08 15:59:00,22.01,330.15
1662,ST001,V091,2025-04-03 17:45:00,2025-04-03 19:09:00,20.75,311.25
1663,ST002,V009,2025-04-07 05:49:00,2025-04-07 06:53:00,21.44,321.6
1664,ST005,V115,2025-04-09 23:14:00,2025-04-10 00:59:00,12.76,191.4
1665,ST001,V032,2025-04-07 11:32:00,2025-04-07 13:04:00,14.1,211.5
1666,ST005,V189,2025-04-10 12:39:00,2025-04-10 14:20:00,17.62,264.3
1667,ST001,V177,2025-04-09 11:47:00,2025-04-09 12:53:00,23.0,345.0
1668,ST003,V011,2025-04-02 18:38:00,2025-04-02 20:34:00,12.9,193.5
1669,ST002,V117,2025-04-06 14:47:00,2025-04-06 15:24:00,24.99,374.85
1670,ST003,V154,2025-04-05 16:09:00,2025-04-05 18:07:00,18.87,283.05
1671,ST004,V109,2025-04-04 07:20:00,2025-04-04 09:07:00,20.98,314.7
1672,ST004,V034,2025-04-02 17:10:00,2025-04-02 18:41:00,24.14,362.1
1673,ST002,V184,2025-04-10 14:43:00,2025-04-10 15:53:00,24.27,364.05
1674,ST003,V171,2025-04-04 12:58:00,2025-04-04 14:28:00,21.83,327.45
1675,ST001,V063,2025-04-05 08:08:00,2025-04-05 09:44:00,11.75,176.25
1676,ST004,V154,2025-04-07 06:02:00,2025-04-07 07:04:00,17.88,268.2
1677,ST001,V036,2025-04-01 22:45:00,2025-04-01 23:17:00,14.25,213.75
1678,ST002,V184,2025-04-01 06:02:00,2025-04-01 07:35:00,12.94,194.1
1679,ST003,V017,2025-04-01 05:18:00,2025-04-01 06:56:00,19.71,295.65
1680,ST001,V174,2025-04-06 04:38:00,2025-04-06 05:13:00,10.59,158.85
1681,ST004,V133,2025-04-07 20:07:00,2025-04-07 21:41:00,22.61,339.15
1682,ST003,V167,2025-04-10 04:32:00,2025-04-10 05:18:00,20.53,307.95
1683,ST002,V035,2025-04-01 02:18:00,2025-04-01 03:13:00,19.25,288.75
1684,ST003,V028,2025-04-01 02:34:00,2025-04-01 04:13:00,21.63,324.45
1685,ST005,V135,2025-04-08 16:23:00,2025-04-08 17:29:00,19.84,297.6
1686,ST003,V106,2025-04-05 17:06:00,2025-04-05 18:39:00,13.7,205.5
1687,ST005,V119,2025-04-09 07:07:00,2025-04-09 08:37:00,10.2,153.0
1688,ST001,V085,2025-04-09 05:20:00,2025-04-09 06:18:00,16.45,246.75
1689,ST005,V150,2025-04-09 16:54:00,2025-04-09 17:47:00,10.85,162.75
1690,ST002,V131,2025-04-05 13:31:00,2025-04-05 15:22:00,12.08,181.2
1691,ST001,V137,2025-04-08 19:58:00,2025-04-08 20:48:00,18.98,284.7
1692,ST001,V177,2025-04-01 10:41:00,2025-04-01 11:49:00,21.17,317.55
1693,ST003,V057,2025-04-02 04:40:00,2025-04-02 05:48:00,15.2,228.0
1694,ST001,V053,2025-04-04 20:53:00,2025-04-04 22:53:00,20.88,313.2
1695,ST003,V083,2025-04-01 02:25:00,2025-04-01 03:22:00,14.69,220.35
1696,ST001,V185,2025-04-01 21:39:00,2025-04-01 23:23:00,18.58,278.7
1697,ST005,V144,2025-04-10 05:04:00,2025-04-10 06:29:00,16.84,252.6
1698,ST003,V117,2025-04-08 03:58:00,2025-04-08 05:56:00,20.33,304.95
1699,ST003,V168,2025-04-03 06:54:00,2025-04-03 08:09:00,12.89,193.35
1700,ST001,V087,2025-04-10 20:41:00,2025-04-10 21:46:00,24.7,370.5
1701,ST001,V040,2025-04-10 13:46:00,2025-04-10 14:33:00,19.0,285.0
1702,ST004,V057,2025-04-10 02:24:00,2025-04-10 03:40:00,14.61,219.15
1703,ST002,V150,2025-04-01 01:46:00,2025-04-01 02:18:00,20.86,312.9
1704,ST005,V195,2025-04-09 02:21:00,2025-04-09 04:16:00,20.85,312.75
1705,ST002,V076,2025-04-09 06:35:00,2025-04-09 07:53:00,14.76,221.4
1706,ST002,V141,2025-04-09 05:52:00,2025-04-09 06:25:00,22.84,342.6
1707,ST003,V073,2025-04-09 06:33:00,2025-04-09 08:26:00,20.63,309.45
1708,ST005,V078,2025-04-04 01:48:00,2025-04-04 02:38:00,11.75,176.25
1709,ST001,V188,2025-04-01 14:05:00,2025-04-01 15:50:00,14.09,211.35
1710,ST002,V047,2025-04-09 02:08:00,2025-04-09 02:50:00,18.5,277.5
1711,ST004,V116,2025-04-10 09:46:00,2025-04-10 10:23:00,14.1,211.5
1712,ST001,V158,2025-04-09 03:18:00,2025-04-09 04:28:00,14.42,216.3
1713,ST002,V018,2025-04-10 18:24:00,2025-04-10 19:18:00,10.94,164.1
1714,ST004,V112,2025-04-08 02:30:00,2025-04-08 04:16:00,13.44,201.6
1715,ST004,V080,2025-04-01 21:02:00,2025-04-01 22:33:00,20.83,312.45
1716,ST001,V110,2025-04-09 10:54:00,2025-04-09 12:04:00,10.08,151.2
1717,ST001,V130,2025-04-06 17:42:00,2025-04-06 19:05:00,23.91,358.65
1718,ST002,V119,2025-04-03 14:35:00,2025-04-03 15:13:00,16.88,253.2
1719,ST002,V028,2025-04-06 05:32:00,2025-04-06 07:29:00,19.38,290.7
1720,ST005,V182,2025-04-07 19:48:00,2025-04-07 21:46:00,19.76,296.4
1721,ST004,V183,2025-04-01 22:11:00,2025-04-01 23:30:00,22.68,340.2
1722,ST003,V168,2025-04-07 14:06:00,2025-04-07 16:04:00,17.23,258.45
1723,ST001,V139,2025-04-04 12:25:00,2025-04-04 12:56:00,21.99,329.85
1724,ST003,V059,2025-04-06 21:25:00,2025-04-06 22:57:00,14.2,213.0
1725,ST004,V048,2025-04-07 06:13:00,2025-04-07 06:50:00,24.28,364.2
1726,ST002,V199,2025-04-09 06:09:00,2025-04-09 06:40:00,19.01,285.15
1727,ST002,V094,2025-04-02 11:25:00,2025-04-02 12:05:00,18.16,272.4
1728,ST002,V096,2025-04-04 08:39:00,2025-04-04 10:23:00,16.11,241.65
1729,ST004,V050,2025-04-07 19:37:00,2025-04-07 20:18:00,19.91,298.65
1730,ST004,V101,2025-04-07 09:00:00,2025-04-07 10:27:00,20.11,301.65
1731,ST004,V049,2025-04-08 05:59:00,2025-04-08 07:55:00,11.95,179.25
1732,ST004,V145,2025-04-03 21:20:00,2025-04-03 22:48:00,18.58,278.7
1733,ST005,V140,2025-04-04 23:37:00,2025-04-05 00:53:00,18.33,274.95
1734,ST005,V148,2025-04-10 19:15:00,2025-04-10 20:44:00,23.55,353.25
1735,ST002,V167,2025-04-03 08:17:00,2025-04-03 08:56:00,24.43,366.45
1736,ST001,V027,2025-04-02 06:13:00,2025-04-02 06:53:00,21.27,319.05
1737,ST005,V130,2025-04-03 19:58:00,2025-04-03 21:11:00,18.48,277.2
1738,ST001,V071,2025-04-06 08:46:00,2025-04-06 09:49:00,22.46,336.9
1739,ST004,V192,2025-04-05 17:58:00,2025-04-05 19:25:00,12.66,189.9
1740,ST002,V126,2025-04-06 01:54:00,2025-04-06 02:25:00,17.09,256.35
1741,ST001,V001,2025-04-04 06:45:00,2025-04-04 08:44:00,17.76,266.4
1742,ST005,V112,2025-04-10 10:08:00,2025-04-10 11:57:00,24.93,373.95
1743,ST002,V106,2025-04-04 13:33:00,2025-04-04 15:31:00,16.93,253.95
1744,ST001,V084,2025-04-10 16:40:00,2025-04-10 18:04:00,13.39,200.85
1745,ST004,V097,2025-04-06 09:03:00,2025-04-06 10:43:00,24.84,372.6
1746,ST001,V007,2025-04-01 08:18:00,2025-04-01 09:05:00,17.63,264.45
1747,ST004,V181,2025-04-04 20:01:00,2025-04-04 21:33:00,14.83,222.45
1748,ST001,V040,2025-04-05 10:45:00,2025-04-05 12:30:00,12.01,180.15
1749,ST003,V031,2025-04-05 03:07:00,2025-04-05 04:21:00,10.17,152.55
1750,ST002,V104,2025-04-02 19:28:00,2025-04-02 21:02:00,17.68,265.2
1751,ST004,V031,2025-04-02 15:25:00,2025-04-02 16:35:00,15.37,230.55
1752,ST001,V019,2025-04-06 04:27:00,2025-04-06 05:15:00,22.98,344.7
1753,ST002,V054,2025-04-06 21:06:00,2025-04-06 22:53:00,18.62,279.3
1754,ST004,V096,2025-04-08 03:00:00,2025-04-08 04:55:00,24.4,366.0
1755,ST004,V176,2025-04-02 11:32:00,2025-04-02 12:59:00,10.22,153.3
1756,ST001,V086,2025-04-02 14:23:00,2025-04-02 14:54:00,11.86,177.9
1757,ST003,V033,2025-04-01 10:32:00,2025-04-01 11:19:00,14.53,217.95
1758,ST005,V055,2025-04-07 09:15:00,2025-04-07 11:03:00,18.13,271.95
1759,ST005,V024,2025-04-09 12:07:00,2025-04-09 12:49:00,14.21,213.15
1760,ST001,V037,2025-04-01 00:54:00,2025-04-01 01:36:00,12.65,189.75
1761,ST004,V098,2025-04-10 13:18:00,2025-04-10 14:40:00,15.66,234.9
1762,ST002,V095,2025-04-07 11:13:00,2025-04-07 11:44:00,17.87,268.05
1763,ST004,V080,2025-04-07 22:31:00,2025-04-08 00:31:00,12.99,194.85
1764,ST004,V174,2025-04-05 12:51:00,2025-04-05 14:01:00,16.05,240.75
1765,ST001,V200,2025-04-09 09:57:00,2025-04-09 11:38:00,24.81,372.15
1766,ST001,V117,2025-04-08 21:44:00,2025-04-08 22:30:00,13.17,197.55
1767,ST005,V062,2025-04-06 04:13:00,2025-04-06 05:22:00,20.1,301.5
1768,ST005,V001,2025-04-01 10:08:00,2025-04-01 10:51:00,21.02,315.3
1769,ST001,V079,2025-04-10 03:46:00,2025-04-10 05:11:00,15.24,228.6
1770,ST002,V124,2025-04-03 02:12:00,2025-04-03 03:11:00,22.83,342.45
1771,ST005,V053,2025-04-01 23:19:00,2025-04-02 00:11:00,16.51,247.65
1772,ST005,V023,2025-04-05 10:16:00,2025-04-05 12:06:00,11.89,178.35
1773,ST003,V154,2025-04-03 05:31:00,2025-04-03 07:28:00,13.95,209.25
1774,ST001,V142,2025-04-04 11:55:00,2025-04-04 13:12:00,24.48,367.2
1775,ST003,V163,2025-04-04 00:39:00,2025-04-04 01:17:00,23.11,346.65
1776,ST004,V189,2025-04-04 13:17:00,2025-04-04 15:07:00,20.86,312.9
1777,ST002,V190,2025-04-06 05:27:00,2025-04-06 06:20:00,22.93,343.95
1778,ST001,V001,2025-04-02 21:55:00,2025-04-02 23:10:00,15.24,228.6
1779,ST003,V163,2025-04-06 00:23:00,2025-04-06 01:19:00,18.11,271.65
1780,ST002,V179,2025-04-09 20:20:00,2025-04-09 21:31:00,21.83,327.45
1781,ST003,V112,2025-04-06 11:03:00,2025-04-06 12:06:00,12.11,181.65
1782,ST002,V057,2025-04-08 18:50:00,2025-04-08 20:13:00,13.87,208.05
1783,ST002,V149,2025-04-09 18:53:00,2025-04-09 20:31:00,13.75,206.25
1784,ST001,V132,2025-04-04 11:46:00,2025-04-04 13:36:00,21.08,316.2
1785,ST005,V142,2025-04-10 09:09:00,2025-04-10 10:08:00,12.6,189.0
1786,ST004,V150,2025-04-01 20:09:00,2025-04-01 21:43:00,22.08,331.2
1787,ST004,V102,2025-04-07 16:24:00,2025-04-07 18:10:00,19.92,298.8
1788,ST005,V067,2025-04-07 21:21:00,2025-04-07 23:04:00,19.71,295.65
1789,ST005,V099,2025-04-05 14:35:00,2025-04-05 15:45:00,11.91,178.65
1790,ST004,V123,2025-04-04 05:24:00,2025-04-04 06:14:00,16.58,248.7
1791,ST003,V110,2025-04-03 10:16:00,2025-04-03 11:04:00,16.4,246.0
1792,ST003,V160,2025-04-01 21:44:00,2025-04-01 23:26:00,14.65,219.75
1793,ST001,V070,2025-04-02 03:05:00,2025-04-02 04:53:00,11.62,174.3
1794,ST002,V021,2025-04-03 20:32:00,2025-04-03 22:18:00,13.78,206.7
1795,ST004,V037,2025-04-07 01:35:00,2025-04-07 02:34:00,15.85,237.75
1796,ST005,V165,2025-04-05 20:06:00,2025-04-05 21:54:00,19.41,291.15
1797,ST004,V053,2025-04-02 23:11:00,2025-04-03 01:08:00,18.06,270.9
1798,ST004,V168,2025-04-08 22:34:00,2025-04-08 23:34:00,11.88,178.2
1799,ST001,V123,2025-04-03 04:12:00,2025-04-03 05:30:00,17.19,257.85
1800,ST005,V056,2025-04-01 00:12:00,2025-04-01 02:12:00,13.48,202.2
1801,ST003,V105,2025-04-03 10:56:00,2025-04-03 11:53:00,15.39,230.85
1802,ST001,V186,2025-04-07 16:24:00,2025-04-07 17:43:00,23.29,349.35
1803,ST004,V022,2025-04-08 12:13:00,2025-04-08 13:40:00,19.53,292.95
1804,ST002,V033,2025-04-08 01:22:00,2025-04-08 02:32:00,17.59,263.85
1805,ST004,V137,2025-04-04 04:32:00,2025-04-04 06:04:00,13.2,198.0
1806,ST005,V125,2025-04-01 06:33:00,2025-04-01 07:38:00,24.41,366.15
1807,ST001,V038,2025-04-04 02:39:00,2025-04-04 04:01:00,17.46,261.9
1808,ST003,V105,2025-04-04 18:58:00,2025-04-04 19:31:00,11.53,172.95
1809,ST001,V165,2025-04-08 00:20:00,2025-04-08 01:19:00,23.7,355.5
1810,ST005,V001,2025-04-09 06:29:00,2025-04-09 07:27:00,19.73,295.95
1811,ST005,V125,2025-04-10 05:08:00,2025-04-10 06:50:00,24.12,361.8
1812,ST003,V081,2025-04-04 20:59:00,2025-04-04 21:41:00,24.63,369.45
1813,ST005,V111,2025-04-03 17:15:00,2025-04-03 18:15:00,10.36,155.4
1814,ST003,V131,2025-04-08 09:33:00,2025-04-08 10:36:00,15.11,226.65
1815,ST002,V042,2025-04-06 05:45:00,2025-04-06 06:18:00,16.2,243.0
1816,ST004,V048,2025-04-06 02:14:00,2025-04-06 03:53:00,11.77,176.55
1817,ST004,V004,2025-04-03 11:23:00,2025-04-03 11:57:00,19.77,296.55
1818,ST002,V055,2025-04-08 16:15:00,2025-04-08 17:29:00,20.36,305.4
1819,ST004,V025,2025-04-05 08:31:00,2025-04-05 09:11:00,13.22,198.3
1820,ST001,V080,2025-04-10 18:56:00,2025-04-10 20:03:00,18.67,280.05
1821,ST005,V187,2025-04-09 16:14:00,2025-04-09 16:56:00,21.88,328.2
1822,ST005,V134,2025-04-06 16:03:00,2025-04-06 17:11:00,20.5,307.5
1823,ST005,V074,2025-04-06 16:32:00,2025-04-06 18:07:00,23.17,347.55
1824,ST003,V024,2025-04-09 00:41:00,2025-04-09 01:20:00,23.75,356.25
1825,ST004,V033,2025-04-10 02:49:00,2025-04-10 03:54:00,20.04,300.6
1826,ST002,V058,2025-04-10 02:38:00,2025-04-10 04:27:00,15.7,235.5
1827,ST004,V101,2025-04-05 14:50:00,2025-04-05 15:57:00,13.74,206.1
1828,ST004,V129,2025-04-09 09:39:00,2025-04-09 10:48:00,11.56,173.4
1829,ST001,V009,2025-04-10 04:01:00,2025-04-10 05:38:00,17.55,263.25
1830,ST004,V189,2025-04-07 23:39:00,2025-04-08 01:18:00,22.15,332.25
1831,ST003,V046,2025-04-10 06:55:00,2025-04-10 07:28:00,16.83,252.45
1832,ST001,V154,2025-04-09 22:09:00,2025-04-09 22:58:00,22.99,344.85
1833,ST003,V059,2025-04-04 12:20:00,2025-04-04 13:24:00,10.21,153.15
1834,ST003,V145,2025-04-08 05:20:00,2025-04-08 06:39:00,16.87,253.05
1835,ST003,V166,2025-04-10 06:41:00,2025-04-10 07:19:00,17.68,265.2
1836,ST003,V141,2025-04-05 23:10:00,2025-04-05 23:40:00,12.05,180.75
1837,ST001,V024,2025-04-06 20:22:00,2025-04-06 21:28:00,13.61,204.15
1838,ST003,V003,2025-04-08 04:58:00,2025-04-08 05:31:00,21.89,328.35
1839,ST002,V109,2025-04-07 07:19:00,2025-04-07 07:51:00,14.6,219.0
1840,ST004,V120,2025-04-07 04:30:00,2025-04-07 06:12:00,24.87,373.05
1841,ST004,V148,2025-04-08 08:18:00,2025-04-08 09:39:00,19.96,299.4
1842,ST005,V051,2025-04-05 12:33:00,2025-04-05 13:07:00,18.79,281.85
1843,ST004,V011,2025-04-07 23:11:00,2025-04-08 01:02:00,12.76,191.4
1844,ST002,V021,2025-04-06 01:42:00,2025-04-06 03:27:00,23.11,346.65
1845,ST001,V097,2025-04-08 07:19:00,2025-04-08 08:38:00,20.14,302.1
1846,ST001,V077,2025-04-06 11:46:00,2025-04-06 13:35:00,21.97,329.55
1847,ST005,V116,2025-04-03 11:03:00,2025-04-03 12:03:00,16.69,250.35
1848,ST005,V139,2025-04-01 05:21:00,2025-04-01 06:10:00,17.85,267.75
1849,ST004,V052,2025-04-02 07:56:00,2025-04-02 08:31:00,16.87,253.05
1850,ST004,V075,2025-04-08 17:35:00,2025-04-08 18:13:00,13.5,202.5
1851,ST002,V011,2025-04-08 18:34:00,2025-04-08 19:30:00,12.18,182.7
1852,ST001,V103,2025-04-07 23:16:00,2025-04-07 23:59:00,21.54,323.1
1853,ST004,V041,2025-04-09 18:46:00,2025-04-09 19:30:00,19.96,299.4
1854,ST005,V097,2025-04-05 03:29:00,2025-04-05 04:59:00,12.73,190.95
1855,ST002,V166,2025-04-07 03:55:00,2025-04-07 04:34:00,19.11,286.65
1856,ST002,V176,2025-04-03 10:29:00,2025-04-03 11:35:00,23.91,358.65
1857,ST005,V183,2025-04-06 19:46:00,2025-04-06 21:32:00,20.28,304.2
1858,ST004,V006,2025-04-02 05:23:00,2025-04-02 06:18:00,16.65,249.75
1859,ST001,V012,2025-04-09 00:18:00,2025-04-09 01:42:00,22.61,339.15
1860,ST005,V196,2025-04-04 02:08:00,2025-04-04 03:05:00,20.48,307.2
1861,ST002,V165,2025-04-06 06:46:00,2025-04-06 08:31:00,23.42,351.3
1862,ST004,V079,2025-04-01 21:38:00,2025-04-01 22:54:00,22.23,333.45
1863,ST001,V072,2025-04-09 07:34:00,2025-04-09 09:32:00,10.82,162.3
1864,ST004,V015,2025-04-09 08:43:00,2025-04-09 09:46:00,21.83,327.45
1865,ST003,V031,2025-04-07 05:51:00,2025-04-07 07:07:00,14.32,214.8
1866,ST004,V064,2025-04-01 02:51:00,2025-04-01 04:40:00,11.48,172.2
1867,ST004,V024,2025-04-08 22:31:00,2025-04-09 00:04:00,23.56,353.4
1868,ST004,V053,2025-04-03 03:54:00,2025-04-03 04:47:00,17.64,264.6
1869,ST001,V104,2025-04-01 18:07:00,2025-04-01 19:40:00,16.22,243.3
1870,ST001,V067,2025-04-10 23:24:00,2025-04-11 00:51:00,12.84,192.6
1871,ST001,V114,2025-04-06 03:54:00,2025-04-06 04:40:00,13.61,204.15
1872,ST004,V101,2025-04-03 04:07:00,2025-04-03 05:25:00,24.22,363.3
1873,ST002,V004,2025-04-10 02:45:00,2025-04-10 03:19:00,17.74,266.1
1874,ST005,V012,2025-04-07 21:31:00,2025-04-07 23:18:00,22.08,331.2
1875,ST002,V019,2025-04-07 02:14:00,2025-04-07 03:02:00,19.99,299.85
1876,ST004,V123,2025-04-06 15:24:00,2025-04-06 16:16:00,21.37,320.55
1877,ST002,V151,2025-04-05 09:19:00,2025-04-05 11:02:00,14.35,215.25
1878,ST002,V145,2025-04-06 13:04:00,2025-04-06 13:36:00,20.27,304.05
1879,ST004,V121,2025-04-06 06:17:00,2025-04-06 07:40:00,11.85,177.75
1880,ST003,V156,2025-04-05 01:04:00,2025-04-05 01:45:00,18.8,282.0
1881,ST002,V197,2025-04-03 21:16:00,2025-04-03 22:37:00,16.09,241.35
1882,ST005,V144,2025-04-10 07:02:00,2025-04-10 08:50:00,12.99,194.85
1883,ST002,V015,2025-04-09 12:43:00,2025-04-09 13:51:00,22.97,344.55
1884,ST003,V133,2025-04-03 06:09:00,2025-04-03 07:01:00,12.48,187.2
1885,ST002,V050,2025-04-10 21:35:00,2025-04-10 22:27:00,13.15,197.25
1886,ST004,V117,2025-04-03 08:03:00,2025-04-03 09:38:00,19.34,290.1
1887,ST001,V188,2025-04-07 09:52:00,2025-04-07 10:46:00,15.11,226.65
1888,ST005,V052,2025-04-10 14:42:00,2025-04-10 16:17:00,18.54,278.1
1889,ST005,V032,2025-04-01 14:43:00,2025-04-01 15:44:00,16.1,241.5
1890,ST003,V132,2025-04-04 00:49:00,2025-04-04 01:55:00,16.93,253.95
1891,ST005,V164,2025-04-05 19:15:00,2025-04-05 20:09:00,20.99,314.85
1892,ST003,V066,2025-04-07 20:26:00,2025-04-07 21:39:00,20.61,309.15
1893,ST003,V134,2025-04-08 13:28:00,2025-04-08 14:28:00,12.49,187.35
1894,ST002,V031,2025-04-02 22:58:00,2025-04-02 23:55:00,18.16,272.4
1895,ST004,V188,2025-04-01 23:31:00,2025-04-02 01:17:00,11.29,169.35
1896,ST002,V047,2025-04-03 06:31:00,2025-04-03 07:32:00,22.23,333.45
1897,ST004,V186,2025-04-08 19:53:00,2025-04-08 20:38:00,24.62,369.3
1898,ST005,V027,2025-04-09 09:12:00,2025-04-09 10:58:00,17.86,267.9
1899,ST004,V039,2025-04-10 16:00:00,2025-04-10 16:40:00,12.48,187.2
1900,ST005,V165,2025-04-10 11:45:00,2025-04-10 13:06:00,18.84,282.6
1901,ST002,V138,2025-04-08 20:22:00,2025-04-08 21:36:00,16.81,252.15
1902,ST001,V176,2025-04-05 13:41:00,2025-04-05 14:25:00,21.88,328.2
1903,ST001,V178,2025-04-05 13:26:00,2025-04-05 15:25:00,24.3,364.5
1904,ST004,V016,2025-04-05 19:17:00,2025-04-05 20:49:00,24.9,373.5
1905,ST004,V079,2025-04-10 04:12:00,2025-04-10 05:33:00,20.96,314.4
1906,ST003,V061,2025-04-07 07:47:00,2025-04-07 09:30:00,15.45,231.75
1907,ST001,V064,2025-04-04 19:28:00,2025-04-04 21:23:00,13.12,196.8
1908,ST004,V100,2025-04-06 15:07:00,2025-04-06 15:47:00,21.13,316.95
1909,ST001,V169,2025-04-10 23:22:00,2025-04-11 00:30:00,10.38,155.7
1910,ST001,V120,2025-04-01 06:35:00,2025-04-01 08:27:00,13.25,198.75
1911,ST001,V110,2025-04-04 01:19:00,2025-04-04 03:03:00,13.25,198.75
1912,ST003,V068,2025-04-04 19:37:00,2025-04-04 20:43:00,20.14,302.1
1913,ST001,V050,2025-04-05 01:43:00,2025-04-05 02:22:00,12.84,192.6
1914,ST003,V001,2025-04-06 05:11:00,2025-04-06 07:11:00,19.04,285.6
1915,ST001,V052,2025-04-03 02:53:00,2025-04-03 04:12:00,21.92,328.8
1916,ST002,V098,2025-04-09 01:09:00,2025-04-09 03:09:00,14.06,210.9
1917,ST005,V167,2025-04-03 16:02:00,2025-04-03 17:27:00,11.26,168.9
1918,ST004,V157,2025-04-03 21:11:00,2025-04-03 22:08:00,16.65,249.75
1919,ST002,V070,2025-04-01 18:08:00,2025-04-01 19:13:00,18.62,279.3
1920,ST005,V156,2025-04-02 15:33:00,2025-04-02 17:26:00,14.65,219.75
1921,ST003,V041,2025-04-02 21:23:00,2025-04-02 22:24:00,14.01,210.15
1922,ST003,V104,2025-04-06 11:23:00,2025-04-06 12:45:00,12.96,194.4
1923,ST003,V058,2025-04-01 21:30:00,2025-04-01 22:20:00,17.17,257.55
1924,ST003,V111,2025-04-03 16:40:00,2025-04-03 17:28:00,23.88,358.2
